pharmacy,commercial_name,formal_name,registro_sanitario,registro_sanitario_key,digemid_item,digemid_producto,digemid_distribuidor,digemid_fabricante,digemid_forma_farmaceutica,digemid_codigo_atc,digemid_grupo_atc_3,digemid_grupo_atc_4,digemid_clasificacion,digemid_composicion,component_id,ingredient,amount,unit,amount_mg,component_match_score,component_match_method,price,currency,availability,url,sku,brand,source_strategy,regulatory_status
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_BB2F708BF799,POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO),80.0,mg,80.0,90.0,pre_paren_translated,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_34BE8499B1C4,BORO,5.0,mcg,0.005,100.0,exact_es,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_45E78E1964AA,NIQUEL,5.0,mcg,0.005,100.0,exact_es,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_281DA0167031,VANADIO,10.0,mcg,0.01,100.0,exact_es,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_94DFE28A9A5C,VITAMINA D3,500.0,ui,,100.0,exact_translated,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_55B6D6822852,LICOPENO,300.0,mcg,0.3,100.0,manual_alias,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_C873A4B5C00A,LUTEINA,250.0,mcg,0.25,100.0,manual_alias,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_D4790F9775EF,ACETATO DE VITAMINA E,50.0,ui,,100.0,exact_translated,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_64DE5343502D,VITAMINA K,30.0,mcg,0.03,100.0,exact_translated,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_4F4F134A6B55,MONONITRATO DE TIAMINA,1.5,mg,1.5,100.0,manual_alias,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_586F3B3DE0F3,RIBOFLAVINA,1.7,mg,1.7,100.0,manual_alias,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_7A51909809FD,NIACINA,20.0,mg,20.0,92.3076923076923,fuzzy_translated,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Sentry Senior Tableta,Sentry Senior Tableta,DE-1092,DE1092,DE1092,SENTRY SENIOR,IMPORTACIONES DELTA INNOVA S.A.C.,"21 ST CENTURY HEALTHCARE,INC",TABLETA,A11AA01,A11,A11A,Multivitamínicos con hierro,"VITAMINA A 25,000.000000 UI ACIDO FOLICO 25.000000 MCG VITAMINA B12 25.000000 MCG BIOTINA 30.000000 MCG ACIDO PANTOTENICO 10.000000 mg CALCIO 220.000000 mg FOSFATO MONO POTASICO-PIROFOSFATO FERRICO-FOSFATO TRI CALCICO 110.000000 mg IODO 150.000000 MCG MAGNESIO 50.000000 mg ZINC 11.000000 mg SELENIO 55.000000 MCG VITAMINA C 90.000000 mg COBRE 0.900000 mg MANGANESO 2.300000 mg CROMO 45.000000 MCG MOLIBDENO 45.000000 MCG CLORURO 72.000000 mg POTASIO (CITRATO DE POTASIO-FOSFATO MONOPOTASICO) 80.000000 mg BORO 5.000000 MCG NIQUEL 5.000000 MCG PULPA DE CARICA PAPAYA (PAPAYA) 2.000000 mg VANADIO 10.000000 MCG VITAMINA D3 500.000000 UI LICOPENO 300.000000 MCG LUTEINA 250.000000 MCG ACETATO DE VITAMINA E 50.000000 UI VITAMINA K 30.000000 MCG MONONITRATO DE TIAMINA 1.500000 mg RIBOFLAVINA 1.700000 mg NIACINA 20.000000 mg VITAMINA B6 500.000000 MCG",COMP_FB0BFF3E6E21,VITAMINA B6,500.0,mcg,0.5,100.0,exact_translated,65.8,PEN,available,https://inkafarma.pe/producto/sentry-senior/431573,431573,DROGUERÍA LOS ANDES,algolia_public_search_exhaustive,digemid_match
Inkafarma,Probiot Acidophilus & Bifidus Comprimido Masticable Mason Natural,Probiot Acidophilus & Bifidus Comprimido Masticable Mason Natural,DE-4447,DE4447,DE4447,PROBIOTIC ACIDOPHILUS & BIFIDUS .,CORPORACION ARION SOCIEDAD ANONIMA CERRADA/CORPORACION ARION S.A.C.,MASON VITAMINS INC.,COMPRIMIDO MASTICABLE,V03A,V03,V03A,TODO EL RESTO DE LOS PRODUCTOS TERAPÉUTICOS,LACTOBACILLUS ACIDOPHILUS 24.930000 mg BIFIDOBACTERIUM BIFIDUM 9.070000 mg,COMP_C5CD8E1D6AAE,LACTOBACILLUS ACIDOPHILUS,24.93,mg,24.93,100.0,exact_es,45.4,PEN,available,https://inkafarma.pe/producto/probiot-acidophilus-bifidus-mason-natural/084416,084416,MASON,algolia_public_search_exhaustive,digemid_match
Inkafarma,Probiot Acidophilus & Bifidus Comprimido Masticable Mason Natural,Probiot Acidophilus & Bifidus Comprimido Masticable Mason Natural,DE-4447,DE4447,DE4447,PROBIOTIC ACIDOPHILUS & BIFIDUS .,CORPORACION ARION SOCIEDAD ANONIMA CERRADA/CORPORACION ARION S.A.C.,MASON VITAMINS INC.,COMPRIMIDO MASTICABLE,V03A,V03,V03A,TODO EL RESTO DE LOS PRODUCTOS TERAPÉUTICOS,LACTOBACILLUS ACIDOPHILUS 24.930000 mg BIFIDOBACTERIUM BIFIDUM 9.070000 mg,COMP_4C01A543D40D,BIFIDOBACTERIUM BIFIDUM,9.07,mg,9.07,100.0,exact_es,45.4,PEN,available,https://inkafarma.pe/producto/probiot-acidophilus-bifidus-mason-natural/084416,084416,MASON,algolia_public_search_exhaustive,digemid_match
Inkafarma,Pack 03 Complex Beauty Sunvit,Pack 03 Complex Beauty Sunvit,DE-3588,DE3588,DE3588,BEAUTY COMPLEX .,INRETAIL PHARMA S.A.,SUPPLEMENT FACTORY LIMITED,CAPSULA,A11AB,A11,A11A,Otras combinaciones de multivitaminas,METILSULFONIL METANO 250.000000 mg ACIDO ASCORBICO 80.000000 mg VITAMINA E (TOCOFEROL) 6.000000 mg ACIDO HIALURONICO 11.110000 mg OXIDO DE ZINC 5.000000 mg GLUCONATO CUPRICO 3.570000 mg,COMP_0322C810E9FC,METILSULFONIL METANO,250.0,mg,250.0,100.0,exact_es,34.9,PEN,available,https://inkafarma.pe/producto/pack-03-complex-beauty-sunvit/PACKNT276,PACKNT276,SUNVIT,algolia_public_search_exhaustive,digemid_match
Inkafarma,Pack 03 Complex Beauty Sunvit,Pack 03 Complex Beauty Sunvit,DE-3588,DE3588,DE3588,BEAUTY COMPLEX .,INRETAIL PHARMA S.A.,SUPPLEMENT FACTORY LIMITED,CAPSULA,A11AB,A11,A11A,Otras combinaciones de multivitaminas,METILSULFONIL METANO 250.000000 mg ACIDO ASCORBICO 80.000000 mg VITAMINA E (TOCOFEROL) 6.000000 mg ACIDO HIALURONICO 11.110000 mg OXIDO DE ZINC 5.000000 mg GLUCONATO CUPRICO 3.570000 mg,COMP_67B16EEFC42F,ACIDO ASCORBICO,80.0,mg,80.0,100.0,exact_es,34.9,PEN,available,https://inkafarma.pe/producto/pack-03-complex-beauty-sunvit/PACKNT276,PACKNT276,SUNVIT,algolia_public_search_exhaustive,digemid_match
